"y","x","effectSize","sampleSize","country","key","location","author","crop","intercrops","duration","climate","soil"
41.55,-99.87,-0.088,"4","United States",8,"Reported","10.1038/nature13809","sorghum",NA,"1 year","Cool Temperate and Xeric","Kastanozems"
41.55,-99.87,-0.226,"4","United States",8,"Reported","10.1038/nature13809","sorghum",NA,"1 year","Cool Temperate and Xeric","Kastanozems"
41.55,-99.87,-0.119,"4","United States",8,"Reported","10.1038/nature13809","sorghum",NA,"1 year","Cool Temperate and Xeric","Kastanozems"
41.55,-99.87,0.026,"4","United States",8,"Reported","10.1038/nature13809","soybean",NA,"Not reported","Cool Temperate and Xeric","Kastanozems"
53.92,-1.16,0.015,"6","United Kingdom",8,"Reported","10.1038/nature13809","barley",NA,"1 year","Cool Temperate and Moist","Cambisols"
53.92,-1.16,0.06,"6","United Kingdom",8,"Reported","10.1038/nature13809","barley",NA,"1 year","Cool Temperate and Moist","Cambisols"
53.92,-1.16,0.03,"6","United Kingdom",8,"Reported","10.1038/nature13809","barley",NA,"1 year","Cool Temperate and Moist","Cambisols"
53.92,-1.16,0.1,"6","United Kingdom",8,"Reported","10.1038/nature13809","barley",NA,"1 year","Cool Temperate and Moist","Cambisols"
53.92,-1.16,0.094,"6","United Kingdom",8,"Reported","10.1038/nature13809","barley",NA,"1 year","Cool Temperate and Moist","Cambisols"
14.17,121.23,-0.474,"4","Philippines",8,"Reported","10.1038/nature13809","bean",NA,"1 year","Extremely Hot and Moist","Acrisols"
14.17,121.23,-0.714,"4","Philippines",8,"Reported","10.1038/nature13809","maize",NA,"1 year","Extremely Hot and Moist","Acrisols"
14.17,121.23,-0.202,"4","Philippines",8,"Reported","10.1038/nature13809","bean",NA,"1 year","Extremely Hot and Moist","Acrisols"
25.32,82.99,-0.043,"3","India",8,"Reported","10.1038/nature13809","wheat",NA,"1 year","Extremely Hot and Xeric","Vertisols"
29.72,76.97,-0.036,"3","India",8,"Reported","10.1038/nature13809","wheat",NA,"1 year","Extremely Hot and Arid","Cambisols"
29.72,76.97,0.016,"3","India",8,"Reported","10.1038/nature13809","wheat",NA,"1 year","Extremely Hot and Arid","Cambisols"
32.65,74.88,-0.091,"4","India",8,"Reported","10.1038/nature13809","maize",NA,"Not reported","Extremely Hot and Moist","Luvisols"
32.65,74.88,-0.121,"4","India",8,"Reported","10.1038/nature13809","maize",NA,"Not reported","Extremely Hot and Moist","Luvisols"
32.65,74.88,-0.116,"4","India",8,"Reported","10.1038/nature13809","maize",NA,"Not reported","Extremely Hot and Moist","Luvisols"
32.65,74.88,-0.085,"4","India",8,"Reported","10.1038/nature13809","maize",NA,"Not reported","Extremely Hot and Moist","Luvisols"
63.9,-145.33,-0.09,"3","United States",8,"Reported","10.1038/nature13809","barley",NA,"more than 4 year","Cold and Mesic","Cambisols"
63.9,-145.33,0.028,"3","United States",8,"Reported","10.1038/nature13809","barley",NA,"more than 4 year","Cold and Mesic","Cambisols"
63.9,-145.33,0.426,"3","United States",8,"Reported","10.1038/nature13809","barley",NA,"more than 4 year","Cold and Mesic","Cambisols"
42.87,-80.52,0.004,"4","Canada",8,"Reported","10.1038/nature13809","wheat",NA,"Not reported","Cold and Mesic","Luvisols"
42.87,-80.52,-0.006,"4","Canada",8,"Reported","10.1038/nature13809","bean",NA,"Not reported","Cold and Mesic","Luvisols"
42.87,-80.52,-0.165,"4","Canada",8,"Reported","10.1038/nature13809","wheat",NA,"Not reported","Cold and Mesic","Luvisols"
42.87,-80.52,-0.03,"4","Canada",8,"Reported","10.1038/nature13809","bean",NA,"Not reported","Cold and Mesic","Luvisols"
42.87,-80.52,-0.111,"4","Canada",8,"Reported","10.1038/nature13809","wheat",NA,"Not reported","Cold and Mesic","Luvisols"
42.87,-80.52,0.064,"4","Canada",8,"Reported","10.1038/nature13809","soybean",NA,"Not reported","Cold and Mesic","Luvisols"
29.57,74.32,-0.092,"3","India",8,"Reported","10.1038/nature13809","bean",NA,"1 year","Extremely Hot and Arid","Cambisols"
29.57,74.32,-0.137,"3","India",8,"Reported","10.1038/nature13809","bean",NA,"1 year","Extremely Hot and Arid","Cambisols"
40.8,-77.87,-0.012,"4","United States",8,"Reported","10.1038/nature13809","maize",NA,"3 year","Cool Temperate and Moist","Luvisols"
40.8,-77.87,-0.065,"4","United States",8,"Reported","10.1038/nature13809","maize",NA,"4 year","Cool Temperate and Moist","Luvisols"
40.8,-77.87,0.039,"4","United States",8,"Reported","10.1038/nature13809","maize",NA,"more than 4 year","Cool Temperate and Moist","Luvisols"
40.8,-77.87,0.101,"4","United States",8,"Reported","10.1038/nature13809","maize",NA,"more than 4 year","Cool Temperate and Moist","Luvisols"
-34.92,-57.95,-0.115,"3","Argentina",8,"Reported","10.1038/nature13809","wheat",NA,"3 year","Warm Temperate and Xeric","Phaeozems"
-34.92,-57.95,-0.081,"3","Argentina",8,"Reported","10.1038/nature13809","wheat",NA,"3 year","Warm Temperate and Xeric","Phaeozems"
-34.92,-57.95,-0.054,"3","Argentina",8,"Reported","10.1038/nature13809","wheat",NA,"3 year","Warm Temperate and Xeric","Phaeozems"
-34.92,-57.95,0.006,"3","Argentina",8,"Reported","10.1038/nature13809","wheat",NA,"3 year","Warm Temperate and Xeric","Phaeozems"
-34.92,-57.95,-0.012,"3","Argentina",8,"Reported","10.1038/nature13809","wheat",NA,"3 year","Warm Temperate and Xeric","Phaeozems"
-34.92,-57.95,-0.133,"3","Argentina",8,"Reported","10.1038/nature13809","wheat",NA,"3 year","Warm Temperate and Xeric","Phaeozems"
-34.92,-57.95,-0.167,"3","Argentina",8,"Reported","10.1038/nature13809","wheat",NA,"4 year","Warm Temperate and Xeric","Phaeozems"
-34.92,-57.95,-0.286,"3","Argentina",8,"Reported","10.1038/nature13809","wheat",NA,"4 year","Warm Temperate and Xeric","Phaeozems"
-34.92,-57.95,0.11,"3","Argentina",8,"Reported","10.1038/nature13809","wheat",NA,"4 year","Warm Temperate and Xeric","Phaeozems"
-34.92,-57.95,-0.273,"3","Argentina",8,"Reported","10.1038/nature13809","wheat",NA,"4 year","Warm Temperate and Xeric","Phaeozems"
-34.92,-57.95,-0.218,"3","Argentina",8,"Reported","10.1038/nature13809","wheat",NA,"4 year","Warm Temperate and Xeric","Phaeozems"
-34.92,-57.95,0.059,"3","Argentina",8,"Reported","10.1038/nature13809","wheat",NA,"4 year","Warm Temperate and Xeric","Phaeozems"
40.52,-98.06,0.583,"4","United States",8,"Reported","10.1038/nature13809","maize",NA,"3 year","Cool Temperate and Xeric","Kastanozems"
40.52,-98.06,1.438,"4","United States",8,"Reported","10.1038/nature13809","maize",NA,"3 year","Cool Temperate and Xeric","Kastanozems"
40.52,-98.06,0.053,"4","United States",8,"Reported","10.1038/nature13809","maize",NA,"4 year","Cool Temperate and Xeric","Kastanozems"
40.52,-98.06,-0.111,"4","United States",8,"Reported","10.1038/nature13809","maize",NA,"4 year","Cool Temperate and Xeric","Kastanozems"
40.52,-98.06,-0.07,"4","United States",8,"Reported","10.1038/nature13809","maize",NA,"more than 4 year","Cool Temperate and Xeric","Kastanozems"
40.52,-98.06,-0.089,"4","United States",8,"Reported","10.1038/nature13809","maize",NA,"more than 4 year","Cool Temperate and Xeric","Kastanozems"
40.52,-98.06,0.167,"4","United States",8,"Reported","10.1038/nature13809","maize",NA,"3 year","Cool Temperate and Xeric","Kastanozems"
40.52,-98.06,0.489,"4","United States",8,"Reported","10.1038/nature13809","maize",NA,"3 year","Cool Temperate and Xeric","Kastanozems"
40.52,-98.06,0.014,"4","United States",8,"Reported","10.1038/nature13809","maize",NA,"4 year","Cool Temperate and Xeric","Kastanozems"
40.52,-98.06,0.118,"4","United States",8,"Reported","10.1038/nature13809","maize",NA,"4 year","Cool Temperate and Xeric","Kastanozems"
40.52,-98.06,-0.022,"4","United States",8,"Reported","10.1038/nature13809","maize",NA,"more than 4 year","Cool Temperate and Xeric","Kastanozems"
40.52,-98.06,-0.011,"4","United States",8,"Reported","10.1038/nature13809","maize",NA,"more than 4 year","Cool Temperate and Xeric","Kastanozems"
41.16,-96.46,-0.548,"4","United States",8,"Reported","10.1038/nature13809","maize",NA,"3 year","Cool Temperate and Moist","Phaeozems"
41.16,-96.46,-0.367,"4","United States",8,"Reported","10.1038/nature13809","maize",NA,"3 year","Cool Temperate and Moist","Phaeozems"
41.16,-96.46,-0.114,"4","United States",8,"Reported","10.1038/nature13809","maize",NA,"4 year","Cool Temperate and Moist","Phaeozems"
41.16,-96.46,-0.192,"4","United States",8,"Reported","10.1038/nature13809","maize",NA,"4 year","Cool Temperate and Moist","Phaeozems"
41.16,-96.46,0.026,"4","United States",8,"Reported","10.1038/nature13809","maize",NA,"more than 4 year","Cool Temperate and Moist","Phaeozems"
41.16,-96.46,0.327,"4","United States",8,"Reported","10.1038/nature13809","maize",NA,"more than 4 year","Cool Temperate and Moist","Phaeozems"
41.16,-96.46,-0.219,"4","United States",8,"Reported","10.1038/nature13809","maize",NA,"3 year","Cool Temperate and Moist","Phaeozems"
41.16,-96.46,-0.444,"4","United States",8,"Reported","10.1038/nature13809","maize",NA,"3 year","Cool Temperate and Moist","Phaeozems"
41.16,-96.46,-0.164,"4","United States",8,"Reported","10.1038/nature13809","maize",NA,"4 year","Cool Temperate and Moist","Phaeozems"
41.16,-96.46,-0.306,"4","United States",8,"Reported","10.1038/nature13809","maize",NA,"4 year","Cool Temperate and Moist","Phaeozems"
41.16,-96.46,0.067,"4","United States",8,"Reported","10.1038/nature13809","maize",NA,"more than 4 year","Cool Temperate and Moist","Phaeozems"
41.16,-96.46,0.136,"4","United States",8,"Reported","10.1038/nature13809","maize",NA,"more than 4 year","Cool Temperate and Moist","Phaeozems"
42.02,-93.75,-0.056,"4","United States",8,"Reported","10.1038/nature13809","maize",NA,"more than 4 year","Cool Temperate and Moist","Phaeozems"
42.02,-93.75,0.094,"4","United States",8,"Reported","10.1038/nature13809","maize",NA,"more than 4 year","Cool Temperate and Moist","Phaeozems"
42.02,-93.75,-0.051,"4","United States",8,"Reported","10.1038/nature13809","maize",NA,"more than 4 year","Cool Temperate and Moist","Phaeozems"
42.02,-93.75,0.008,"4","United States",8,"Reported","10.1038/nature13809","maize",NA,"more than 4 year","Cool Temperate and Moist","Phaeozems"
42.02,-93.75,0.054,"4","United States",8,"Reported","10.1038/nature13809","soybean",NA,"more than 4 year","Cool Temperate and Moist","Phaeozems"
42.02,-93.75,-0.077,"4","United States",8,"Reported","10.1038/nature13809","soybean",NA,"more than 4 year","Cool Temperate and Moist","Phaeozems"
42.02,-93.75,0.027,"4","United States",8,"Reported","10.1038/nature13809","soybean",NA,"more than 4 year","Cool Temperate and Moist","Phaeozems"
42.02,-93.75,-0.045,"4","United States",8,"Reported","10.1038/nature13809","soybean",NA,"more than 4 year","Cool Temperate and Moist","Phaeozems"
42.02,-93.75,-0.142,"4","United States",8,"Reported","10.1038/nature13809","maize",NA,"more than 4 year","Cool Temperate and Moist","Phaeozems"
42.02,-93.75,-0.075,"4","United States",8,"Reported","10.1038/nature13809","maize",NA,"more than 4 year","Cool Temperate and Moist","Phaeozems"
42.02,-93.75,-0.128,"4","United States",8,"Reported","10.1038/nature13809","maize",NA,"more than 4 year","Cool Temperate and Moist","Phaeozems"
42.02,-93.75,-0.118,"4","United States",8,"Reported","10.1038/nature13809","maize",NA,"more than 4 year","Cool Temperate and Moist","Phaeozems"
42.02,-93.75,-0.1,"4","United States",8,"Reported","10.1038/nature13809","soybean",NA,"more than 4 year","Cool Temperate and Moist","Phaeozems"
42.02,-93.75,-0.132,"4","United States",8,"Reported","10.1038/nature13809","soybean",NA,"more than 4 year","Cool Temperate and Moist","Phaeozems"
42.02,-93.75,-0.059,"4","United States",8,"Reported","10.1038/nature13809","soybean",NA,"more than 4 year","Cool Temperate and Moist","Phaeozems"
42.02,-93.75,-0.073,"4","United States",8,"Reported","10.1038/nature13809","soybean",NA,"more than 4 year","Cool Temperate and Moist","Phaeozems"
42.02,-93.75,-0.114,"4","United States",8,"Reported","10.1038/nature13809","maize",NA,"more than 4 year","Cool Temperate and Moist","Phaeozems"
42.02,-93.75,0.131,"4","United States",8,"Reported","10.1038/nature13809","maize",NA,"more than 4 year","Cool Temperate and Moist","Phaeozems"
42.02,-93.75,-0.091,"4","United States",8,"Reported","10.1038/nature13809","soybean",NA,"more than 4 year","Cool Temperate and Moist","Phaeozems"
42.02,-93.75,0.153,"4","United States",8,"Reported","10.1038/nature13809","soybean",NA,"more than 4 year","Cool Temperate and Moist","Phaeozems"
42.02,-93.75,-0.088,"4","United States",8,"Reported","10.1038/nature13809","soybean",NA,"more than 4 year","Cool Temperate and Moist","Phaeozems"
28.63,77.15,-0.202,"3","India",8,"Reported","10.1038/nature13809","wheat",NA,"1 year","Extremely Hot and Arid","Luvisols"
28.63,77.15,-0.138,"3","India",8,"Reported","10.1038/nature13809","wheat",NA,"1 year","Extremely Hot and Arid","Luvisols"
28.63,77.15,-0.171,"3","India",8,"Reported","10.1038/nature13809","wheat",NA,"1 year","Extremely Hot and Arid","Luvisols"
28.63,77.15,-0.087,"3","India",8,"Reported","10.1038/nature13809","wheat",NA,"1 year","Extremely Hot and Arid","Luvisols"
28.63,77.15,-0.122,"3","India",8,"Reported","10.1038/nature13809","wheat",NA,"1 year","Extremely Hot and Arid","Luvisols"
28.63,77.15,-0.03,"3","India",8,"Reported","10.1038/nature13809","wheat",NA,"1 year","Extremely Hot and Arid","Luvisols"
29.02,79.49,-0.093,"4","India",8,"Reported","10.1038/nature13809","wheat",NA,"1 year","Extremely Hot and Moist","Cambisols"
29.02,79.49,-0.128,"4","India",8,"Reported","10.1038/nature13809","wheat",NA,"2 year","Extremely Hot and Moist","Cambisols"
29.02,79.49,-0.15,"4","India",8,"Reported","10.1038/nature13809","wheat",NA,"3 year","Extremely Hot and Moist","Cambisols"
29.02,79.49,0.054,"4","India",8,"Reported","10.1038/nature13809","wheat",NA,"4 year","Extremely Hot and Moist","Cambisols"
29.02,79.49,-0.064,"4","India",8,"Reported","10.1038/nature13809","wheat",NA,"more than 4 year","Extremely Hot and Moist","Cambisols"
29.07,77.69,0.004,"4","India",8,"Reported","10.1038/nature13809","wheat",NA,"1 year","Extremely Hot and Moist","Cambisols"
30.25,75.84,-0.026,"5","India",8,"Reported","10.1038/nature13809","sugarcane",NA,"1 year","Extremely Hot and Arid","Cambisols"
30.25,75.84,0.023,"5","India",8,"Reported","10.1038/nature13809","sugarcane",NA,"2 year","Extremely Hot and Arid","Cambisols"
27.59,81.6,0.069,"4","India",8,"Reported","10.1038/nature13809","wheat",NA,"1 year","Extremely Hot and Moist","Cambisols"
27.59,81.6,0.078,"4","India",8,"Reported","10.1038/nature13809","wheat",NA,"Not reported","Extremely Hot and Moist","Cambisols"
27.59,81.6,0.073,"4","India",8,"Reported","10.1038/nature13809","wheat",NA,"Not reported","Extremely Hot and Moist","Cambisols"
27.59,81.6,0.079,"4","India",8,"Reported","10.1038/nature13809","wheat",NA,"1 year","Extremely Hot and Moist","Cambisols"
27.59,81.6,0.071,"4","India",8,"Reported","10.1038/nature13809","wheat",NA,"1 year","Extremely Hot and Moist","Cambisols"
27.59,81.6,0.073,"4","India",8,"Reported","10.1038/nature13809","wheat",NA,"1 year","Extremely Hot and Moist","Cambisols"
29.02,79.52,-0.164,"3","India",8,"Reported","10.1038/nature13809","maize",NA,"Not reported","Extremely Hot and Moist","Fluvisols"
26.93,80.87,0.054,"4","India",8,"Reported","10.1038/nature13809","wheat",NA,"Not reported","Extremely Hot and Moist","Cambisols"
29.02,79.52,-0.248,"3","India",8,"Reported","10.1038/nature13809","wheat",NA,"1 year","Extremely Hot and Moist","Fluvisols"
29.02,79.52,-0.244,"3","India",8,"Reported","10.1038/nature13809","wheat",NA,"2 year","Extremely Hot and Moist","Fluvisols"
29.02,79.52,-0.181,"3","India",8,"Reported","10.1038/nature13809","maize",NA,"1 year","Extremely Hot and Moist","Fluvisols"
29.02,79.52,-0.031,"3","India",8,"Reported","10.1038/nature13809","maize",NA,"2 year","Extremely Hot and Moist","Fluvisols"
31.4,-85.25,-0.101,"4","United States",8,"Reported","10.1038/nature13809","cotton",NA,"1 year","Hot and Dry","Lixisols"
31.4,-85.25,-0.091,"4","United States",8,"Reported","10.1038/nature13809","cotton",NA,"2 year","Hot and Dry","Lixisols"
31.4,-85.25,-0.353,"4","United States",8,"Reported","10.1038/nature13809","cotton",NA,"2 year","Hot and Dry","Lixisols"
31.4,-85.25,-0.545,"4","United States",8,"Reported","10.1038/nature13809","cotton",NA,"3 year","Hot and Dry","Lixisols"
31.4,-85.25,-0.591,"4","United States",8,"Reported","10.1038/nature13809","peanut",NA,"1 year","Hot and Dry","Lixisols"
31.4,-85.25,0.198,"4","United States",8,"Reported","10.1038/nature13809","peanut",NA,"2 year","Hot and Dry","Lixisols"
31.4,-85.25,-0.395,"4","United States",8,"Reported","10.1038/nature13809","peanut",NA,"2 year","Hot and Dry","Lixisols"
31.4,-85.25,-0.492,"4","United States",8,"Reported","10.1038/nature13809","peanut",NA,"3 year","Hot and Dry","Lixisols"
35.92,-81.55,0.082,"3","United States",8,"Reported","10.1038/nature13809","maize",NA,"1 year","Warm Temperate and Moist","Acrisols"
35.92,-81.55,0.161,"3","United States",8,"Reported","10.1038/nature13809","maize",NA,"2 year","Warm Temperate and Moist","Acrisols"
35.92,-81.55,-0.064,"3","United States",8,"Reported","10.1038/nature13809","maize",NA,"3 year","Warm Temperate and Moist","Acrisols"
35.92,-81.55,0.047,"3","United States",8,"Reported","10.1038/nature13809","maize",NA,"4 year","Warm Temperate and Moist","Acrisols"
36.99,-86.44,-0.057,"4","United States",8,"Reported","10.1038/nature13809","maize",NA,"1 year","Warm Temperate and Moist","Luvisols"
36.99,-86.44,-0.104,"4","United States",8,"Reported","10.1038/nature13809","maize",NA,"2 year","Warm Temperate and Moist","Luvisols"
36.99,-86.44,-0.126,"4","United States",8,"Reported","10.1038/nature13809","maize",NA,"3 year","Warm Temperate and Moist","Luvisols"
36.99,-86.44,-0.079,"4","United States",8,"Reported","10.1038/nature13809","maize",NA,"4 year","Warm Temperate and Moist","Luvisols"
40.42,-86.87,0.024,"4","United States",8,"Reported","10.1038/nature13809","maize",NA,"more than 4 year","Cool Temperate and Moist","Luvisols"
40.42,-86.87,-0.049,"4","United States",8,"Reported","10.1038/nature13809","maize",NA,"more than 4 year","Cool Temperate and Moist","Luvisols"
40.42,-86.87,-0.083,"4","United States",8,"Reported","10.1038/nature13809","maize",NA,"more than 4 year","Cool Temperate and Moist","Luvisols"
40.42,-86.87,0.059,"4","United States",8,"Reported","10.1038/nature13809","maize",NA,"more than 4 year","Cool Temperate and Moist","Luvisols"
40.42,-86.87,-0.008,"4","United States",8,"Reported","10.1038/nature13809","soybean",NA,"more than 4 year","Cool Temperate and Moist","Luvisols"
40.42,-86.87,0.041,"4","United States",8,"Reported","10.1038/nature13809","soybean",NA,"more than 4 year","Cool Temperate and Moist","Luvisols"
40.42,-86.87,0.091,"4","United States",8,"Reported","10.1038/nature13809","soybean",NA,"more than 4 year","Cool Temperate and Moist","Luvisols"
40.42,-86.87,0.033,"4","United States",8,"Reported","10.1038/nature13809","soybean",NA,"more than 4 year","Cool Temperate and Moist","Luvisols"
